x,y,u1,u2,p
0.0625,0.525,-0.0145753,0.101772,-0.120882
0.0625,0.5375,-0.0151289,0.107151,-0.131633
0.0625,0.55,-0.0156905,0.112681,-0.142385
0.0625,0.5625,-0.0162827,0.118691,-0.157373
0.0625,0.575,-0.016924,0.12465,-0.17219
0.0625,0.5875,-0.0175766,0.130784,-0.187007
0.0625,0.6,-0.0182404,0.137092,-0.201824
0.0625,0.6125,-0.0189888,0.144025,-0.221891
0.0625,0.625,-0.0197684,0.1508,-0.242257
0.0625,0.6375,-0.0205646,0.157776,-0.262623
0.0625,0.65,-0.0213771,0.164954,-0.282989
0.0625,0.6625,-0.0223732,0.172978,-0.309956
0.0625,0.675,-0.023355,0.180653,-0.33808
0.0625,0.6875,-0.0243631,0.188574,-0.366204
0.0625,0.7,-0.0253974,0.196739,-0.394327
0.0625,0.7125,-0.0268481,0.206112,-0.430951
0.0625,0.725,-0.0281323,0.214728,-0.471115
0.0625,0.7375,-0.0294499,0.223632,-0.511278
0.0625,0.75,-0.0308011,0.232825,-0.551442
0.0625,0.7625,-0.033134,0.243745,-0.600972
0.0625,0.775,-0.0347701,0.253165,-0.661358
0.0625,0.7875,-0.0363807,0.2627,-0.721745
0.0625,0.8,-0.0379656,0.272349,-0.782131
0.0625,0.8125,-0.0409644,0.284338,-0.85231
0.0625,0.825,-0.0421292,0.293072,-0.937982
0.0625,0.8375,-0.0432054,0.302469,-1.02365
0.0625,0.85,-0.0441928,0.312531,-1.10933
0.0625,0.8625,-0.0509942,0.325634,-1.19573
0.0625,0.875,-0.0492896,0.329382,-1.38924
0.0625,0.8875,-0.0454106,0.329983,-1.58275
0.0625,0.9,-0.0393572,0.327439,-1.77626
0.0625,0.9125,-0.0366752,0.317569,-1.80531
0.0625,0.925,-0.0072407,0.302172,-2.08756
0.0625,0.9375,0.0352591,0.269209,-2.36982
0.0625,0.95,0.0908242,0.218681,-2.65207
0.0625,0.9625,0.237386,0.142837,-2.51971
0.0625,0.975,0.405854,0.0856377,-2.40264
0.0625,0.9875,0.660059,0.0380254,-2.28556
0.0625,1,1,-5.25046e-32,-2.16848
0.075,0,2.08223e-20,-2.58756e-20,-0.0400407
0.075,0.0125,-1.14771e-05,2.05037e-06,-0.0388337
0.075,0.025,-0.000165941,0.000157364,-0.0376268
0.075,0.0375,-0.000470636,0.000421222,-0.0371006
0.075,0.05,-0.00085377,0.000741115,-0.0365743
