x,y,u1,u2,p
0.03,0.68,-0.00637623,0.097721,-0.321756
0.03,0.69,-0.00661711,0.101978,-0.34249
0.03,0.7,-0.00685799,0.106234,-0.363224
0.03,0.71,-0.00717222,0.11049,-0.395339
0.03,0.72,-0.00750559,0.114933,-0.427454
0.03,0.73,-0.00785812,0.119564,-0.45957
0.03,0.74,-0.00819791,0.124932,-0.488089
0.03,0.75,-0.00853769,0.130299,-0.516608
0.03,0.76,-0.0092154,0.135796,-0.564989
0.03,0.77,-0.00987413,0.141365,-0.613369
0.03,0.78,-0.0105139,0.147007,-0.661749
0.03,0.79,-0.011289,0.153652,-0.709454
0.03,0.8,-0.0120642,0.160297,-0.757159
0.03,0.81,-0.0131759,0.167146,-0.825844
0.03,0.82,-0.0142283,0.174415,-0.894529
0.03,0.83,-0.0152216,0.182104,-0.963214
0.03,0.84,-0.0155312,0.192271,-1.04336
0.03,0.85,-0.0158408,0.202438,-1.1235
0.03,0.86,-0.0150883,0.211154,-1.27849
0.03,0.87,-0.0129427,0.217847,-1.43349
0.03,0.88,-0.00940398,0.222517,-1.58849
0.03,0.89,-0.0097589,0.235633,-1.63745
0.03,0.9,-0.0101138,0.248749,-1.68642
0.03,0.91,-0.0305691,0.275414,-1.91238
0.03,0.92,-0.0426638,0.290827,-2.13835
0.03,0.93,-0.046398,0.294989,-2.36431
0.03,0.94,-0.0443179,0.272055,-3.23596
0.03,0.95,-0.0422379,0.249121,-4.10761
0.03,0.96,0.00647054,0.20944,-4.01399
0.03,0.97,0.11004,0.17589,-3.92038
0.03,0.98,0.268472,0.148472,-3.82676
0.03,0.99,0.554236,0.074236,-4.84036
0.03,1,1,-1.55179e-31,-5.85395
0.04,0,5.68472e-20,-3.74838e-20,-0.0364807
0.04,0.01,4.33199e-05,-2.64523e-05,-0.0360918
0.04,0.02,4.2199e-05,-1.93774e-05,-0.0357029
0.04,0.03,-3.36282e-06,2.12248e-05,-0.0353141
0.04,0.04,-9.33655e-05,9.53542e-05,-0.0349252
0.04,0.05,-0.000146979,0.00012619,-0.0345428
0.04,0.06,-0.000262936,0.000235273,-0.033623
0.04,0.07,-0.000381234,0.000406794,-0.0327032
0.04,0.08,-0.000501871,0.000640754,-0.0317834
0.04,0.09,-0.000624848,0.000937152,-0.0308636
0.04,0.1,-0.00070524,0.00121618,-0.0294284
0.04,0.11,-0.000833315,0.00159339,-0.0284948
0.04,0.12,-0.000957028,0.00203139,-0.0275611
0.04,0.13,-0.00107638,0.00253016,-0.0266275
0.04,0.14,-0.00119137,0.00308971,-0.0256939
0.04,0.15,-0.00126287,0.00365562,-0.0241374
0.04,0.16,-0.00138058,0.00429019,-0.0234808
0.04,0.17,-0.00149541,0.00498334,-0.0228243
0.04,0.18,-0.00160737,0.00573506,-0.0221678
0.04,0.19,-0.00171645,0.00654536,-0.0215113
0.04,0.2,-0.00178293,0.00737992,-0.0202552
0.04,0.21,-0.00189442,0.00825849,-0.0201109
0.04,0.22,-0.00200537,0.00919529,-0.0199667
0.04,0.23,-0.00211578,0.0101903,-0.0198224
0.04,0.24,-0.00222567,0.0112435,-0.0196782
